"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Arkansas"	"05"	"2009"	"2009"	218	2896843	7.5	7.8
	"Arkansas"	"05"	"2010"	"2010"	184	2915918	6.3	6.4
	"Arkansas"	"05"	"2011"	"2011"	204	2939493	6.9	7.2
	"Arkansas"	"05"	"2012"	"2012"	235	2950685	8.0	8.4
	"Arkansas"	"05"	"2013"	"2013"	210	2958663	7.1	7.4
	"Arkansas"	"05"	"2014"	"2014"	214	2966912	7.2	7.6
	"Arkansas"	"05"	"2015"	"2015"	216	2977853	7.3	7.4
	"Arkansas"	"05"	"2016"	"2016"	246	2988248	8.2	8.6
	"California"	"06"	"1999"	"1999"	2038	33499204	6.1	5.9
	"California"	"06"	"2000"	"2000"	2041	33871648	6.0	5.8
	"California"	"06"	"2001"	"2001"	2150	34479458	6.2	6.0
	"California"	"06"	"2002"	"2002"	2442	34871843	7.0	6.8
	"California"	"06"	"2003"	"2003"	2446	35253159	6.9	6.7
	"California"	"06"	"2004"	"2004"	2452	35574576	6.9	6.7
	"California"	"06"	"2005"	"2005"	2504	35827943	7.0	6.8
	"California"	"06"	"2006"	"2006"	2555	36021202	7.1	6.8
	"California"	"06"	"2007"	"2007"	2335	36250311	6.4	6.2
	"California"	"06"	"2008"	"2008"	2213	36604337	6.0	5.9
	"California"	"06"	"2009"	"2009"	2078	36961229	5.6	5.5
	"California"	"06"	"2010"	"2010"	1905	37253956	5.1	5.0
	"California"	"06"	"2011"	"2011"	1875	37676861	5.0	4.9
	"California"	"06"	"2012"	"2012"	1963	38011074	5.2	5.1
	"California"	"06"	"2013"	"2013"	1843	38335203	4.8	4.8
	"California"	"06"	"2014"	"2014"	1770	38680810	4.6	4.5
	"California"	"06"	"2015"	"2015"	1961	38993940	5.0	5.0
	"California"	"06"	"2016"	"2016"	2035	39250017	5.2	5.2
	"Colorado"	"08"	"1999"	"1999"	198	4226018	4.7	4.5
	"Colorado"	"08"	"2000"	"2000"	149	4301261	3.5	3.4
	"Colorado"	"08"	"2001"	"2001"	166	4425687	3.8	3.6
	"Colorado"	"08"	"2002"	"2002"	184	4490406	4.1	4.0
	"Colorado"	"08"	"2003"	"2003"	190	4528732	4.2	4.1
	"Colorado"	"08"	"2004"	"2004"	217	4575013	4.7	4.6
	"Colorado"	"08"	"2005"	"2005"	178	4631888	3.8	3.8
	"Colorado"	"08"	"2006"	"2006"	177	4720423	3.7	3.7
	"Colorado"	"08"	"2007"	"2007"	167	4803868	3.5	3.4
	"Colorado"	"08"	"2008"	"2008"	190	4889730	3.9	3.8
	"Colorado"	"08"	"2009"	"2009"	190	4972195	3.8	3.8
	"Colorado"	"08"	"2010"	"2010"	168	5029196	3.3	3.3
	"Colorado"	"08"	"2011"	"2011"	189	5118360	3.7	3.7
	"Colorado"	"08"	"2012"	"2012"	204	5189867	3.9	3.9
	"Colorado"	"08"	"2013"	"2013"	183	5267603	3.5	3.5
	"Colorado"	"08"	"2014"	"2014"	169	5349648	3.2	3.2
	"Colorado"	"08"	"2015"	"2015"	201	5448819	3.7	3.7
	"Colorado"	"08"	"2016"	"2016"	229	5540545	4.1	4.2
	"Connecticut"	"09"	"1999"	"1999"	120	3386401	3.5	3.7
	"Connecticut"	"09"	"2000"	"2000"	94	3405565	2.8	2.9
	"Connecticut"	"09"	"2001"	"2001"	107	3432835	3.1	3.3
	"Connecticut"	"09"	"2002"	"2002"	98	3458749	2.8	3.0
	"Connecticut"	"09"	"2003"	"2003"	103	3484336	3.0	3.0
	"Connecticut"	"09"	"2004"	"2004"	108	3496094	3.1	3.2
	"Connecticut"	"09"	"2005"	"2005"	105	3506956	3.0	3.2
	"Connecticut"	"09"	"2006"	"2006"	132	3517460	3.8	3.9
	"Connecticut"	"09"	"2007"	"2007"	105	3527270	3.0	3.1
	"Connecticut"	"09"	"2008"	"2008"	127	3545579	3.6	3.8
	"Connecticut"	"09"	"2009"	"2009"	111	3561807	3.1	3.4
	"Connecticut"	"09"	"2010"	"2010"	141	3574097	3.9	4.1
	"Connecticut"	"09"	"2011"	"2011"	134	3589893	3.7	4.0
	"Connecticut"	"09"	"2012"	"2012"	150	3593795	4.2	4.3
	"Connecticut"	"09"	"2013"	"2013"	99	3596003	2.8	2.9
	"Connecticut"	"09"	"2014"	"2014"	99	3591873	2.8	2.9
	"Connecticut"	"09"	"2015"	"2015"	121	3584730	3.4	3.5
	"Connecticut"	"09"	"2016"	"2016"	88	3576452	2.5	2.7
	"Delaware"	"10"	"1999"	"1999"	24	774990	3.1	3.0
	"Delaware"	"10"	"2000"	"2000"	23	783600	2.9	2.9
	"Delaware"	"10"	"2001"	"2001"	31	795699	3.9	3.9
	"Delaware"	"10"	"2002"	"2002"	38	806169	4.7	4.7
	"Delaware"	"10"	"2003"	"2003"	25	818003	3.1	3.1
	"Delaware"	"10"	"2004"	"2004"	35	830803	4.2	4.2
	"Delaware"	"10"	"2005"	"2005"	55	845150	6.5	6.6
	"Delaware"	"10"	"2006"	"2006"	49	859268	5.7	6.0
	"Delaware"	"10"	"2007"	"2007"	48	871749	5.5	5.7
	"Delaware"	"10"	"2008"	"2008"	65	883874	7.4	7.6
	"Delaware"	"10"	"2009"	"2009"	45	891730	5.0	5.2
	"Delaware"	"10"	"2010"	"2010"	61	897934	6.8	7.0
	"Delaware"	"10"	"2011"	"2011"	49	907924	5.4	5.4
	"Delaware"	"10"	"2012"	"2012"	62	916993	6.8	6.9
	"Delaware"	"10"	"2013"	"2013"	52	925395	5.6	5.8
	"Delaware"	"10"	"2014"	"2014"	57	934948	6.1	6.6
	"Delaware"	"10"	"2015"	"2015"	65	944076	6.9	7.5
	"Delaware"	"10"	"2016"	"2016"	62	952065	6.5	6.9
	"Florida"	"12"	"1999"	"1999"	955	15759421	6.1	6.3
	"Florida"	"12"	"2000"	"2000"	920	15982378	5.8	6.0
	"Florida"	"12"	"2001"	"2001"	951	16356966	5.8	6.0
	"Florida"	"12"	"2002"	"2002"	994	16689370	6.0	6.2
	"Florida"	"12"	"2003"	"2003"	994	17004085	5.8	6.1
	"Florida"	"12"	"2004"	"2004"	1018	17415318	5.8	6.0
	"Florida"	"12"	"2005"	"2005"	983	17842038	5.5	5.8
	"Florida"	"12"	"2006"	"2006"	1199	18166990	6.6	6.8
	"Florida"	"12"	"2007"	"2007"	1301	18367842	7.1	7.4
	"Florida"	"12"	"2008"	"2008"	1279	18527305	6.9	7.3
	"Florida"	"12"	"2009"	"2009"	1118	18652644	6.0	6.3
	"Florida"	"12"	"2010"	"2010"	1093	18801310	5.8	6.1
	"Florida"	"12"	"2011"	"2011"	1119	19096952	5.9	6.2
	"Florida"	"12"	"2012"	"2012"	1182	19344156	6.1	6.4
	"Florida"	"12"	"2013"	"2013"	1122	19582022	5.7	6.0
	"Florida"	"12"	"2014"	"2014"	1140	19888741	5.7	6.1
	"Florida"	"12"	"2015"	"2015"	1180	20244914	5.8	6.2
	"Florida"	"12"	"2016"	"2016"	1275	20612439	6.2	6.7
	"Georgia"	"13"	"1999"	"1999"	629	8045965	7.8	7.4
	"Georgia"	"13"	"2000"	"2000"	653	8186453	8.0	7.7
	"Georgia"	"13"	"2001"	"2001"	665	8377038	7.9	7.7
	"Georgia"	"13"	"2002"	"2002"	656	8508256	7.7	7.4
	"Georgia"	"13"	"2003"	"2003"	706	8622793	8.2	8.0
	"Georgia"	"13"	"2004"	"2004"	647	8769252	7.4	7.2
	"Georgia"	"13"	"2005"	"2005"	638	8925922	7.1	7.0
	"Georgia"	"13"	"2006"	"2006"	677	9155813	7.4	7.2
	"Georgia"	"13"	"2007"	"2007"	766	9349988	8.2	8.1
	"Georgia"	"13"	"2008"	"2008"	708	9504843	7.4	7.4
	"Georgia"	"13"	"2009"	"2009"	629	9620846	6.5	6.5
	"Georgia"	"13"	"2010"	"2010"	633	9687653	6.5	6.5
	"Georgia"	"13"	"2011"	"2011"	613	9811610	6.2	6.2
	"Georgia"	"13"	"2012"	"2012"	654	9914668	6.6	6.5
	"Georgia"	"13"	"2013"	"2013"	628	9984938	6.3	6.3
	"Georgia"	"13"	"2014"	"2014"	650	10087231	6.4	6.5
	"Georgia"	"13"	"2015"	"2015"	727	10199398	7.1	7.2
	"Georgia"	"13"	"2016"	"2016"	800	10310371	7.8	7.9
	"Hawaii"	"15"	"1999"	"1999"	38	1210300	3.1	3.1
	"Hawaii"	"15"	"2000"	"2000"	35	1211537	2.9	2.9
	"Hawaii"	"15"	"2001"	"2001"	32	1225948	2.6	2.6
	"Hawaii"	"15"	"2002"	"2002"	38	1239613	3.1	3.1
	"Hawaii"	"15"	"2003"	"2003"	20	1251154	1.6	1.6
	"Hawaii"	"15"	"2004"	"2004"	31	1273569	2.4	2.4
	"Hawaii"	"15"	"2005"	"2005"	25	1292729	1.9	1.9
	"Hawaii"	"15"	"2006"	"2006"	28	1309731	2.1	2.1
	"Hawaii"	"15"	"2007"	"2007"	23	1315675	1.7	1.7
	"Hawaii"	"15"	"2008"	"2008"	27	1332213	2.0	2.1
	"Hawaii"	"15"	"2009"	"2009"	23	1346717	1.7	1.7
	"Hawaii"	"15"	"2010"	"2010"	24	1360301	1.8	1.8
	"Hawaii"	"15"	"2011"	"2011"	16	1377864	1.2 (Unreliable)	1.2 (Unreliable)
	"Hawaii"	"15"	"2012"	"2012"	22	1391820	1.6	1.5
	"Hawaii"	"15"	"2013"	"2013"	33	1406481	2.3	2.4
	"Hawaii"	"15"	"2014"	"2014"	28	1416349	2.0	2.1
	"Hawaii"	"15"	"2015"	"2015"	31	1425157	2.2	2.2
	"Hawaii"	"15"	"2016"	"2016"	39	1428557	2.7	2.8
	"Idaho"	"16"	"1999"	"1999"	31	1275674	2.4	2.4
	"Idaho"	"16"	"2000"	"2000"	23	1293953	1.8	1.8
	"Idaho"	"16"	"2001"	"2001"	40	1319962	3.0	3.0
	"Idaho"	"16"	"2002"	"2002"	31	1340372	2.3	2.3
	"Idaho"	"16"	"2003"	"2003"	33	1363380	2.4	2.4
	"Idaho"	"16"	"2004"	"2004"	31	1391802	2.2	2.2
	"Idaho"	"16"	"2005"	"2005"	44	1428241	3.1	3.1
	"Idaho"	"16"	"2006"	"2006"	38	1468669	2.6	2.6
	"Idaho"	"16"	"2007"	"2007"	48	1505105	3.2	3.2
	"Idaho"	"16"	"2008"	"2008"	24	1534320	1.6	1.5
	"Idaho"	"16"	"2009"	"2009"	22	1554439	1.4	1.4
	"Idaho"	"16"	"2010"	"2010"	22	1567582	1.4	1.4
	"Idaho"	"16"	"2011"	"2011"	29	1584143	1.8	1.9
	"Idaho"	"16"	"2012"	"2012"	32	1595911	2.0	2.1
	"Idaho"	"16"	"2013"	"2013"	31	1612011	1.9	2.0
	"Idaho"	"16"	"2014"	"2014"	36	1633532	2.2	2.4
	"Idaho"	"16"	"2015"	"2015"	33	1652828	2.0	2.0
	"Idaho"	"16"	"2016"	"2016"	30	1683140	1.8	1.9
	"Illinois"	"17"	"1999"	"1999"	1015	12359020	8.2	8.1
	"Illinois"	"17"	"2000"	"2000"	984	12419293	7.9	7.8
	"Illinois"	"17"	"2001"	"2001"	1065	12488445	8.5	8.4
	"Illinois"	"17"	"2002"	"2002"	998	12525556	8.0	7.8
	"Illinois"	"17"	"2003"	"2003"	953	12556006	7.6	7.5
	"Illinois"	"17"	"2004"	"2004"	860	12589773	6.8	6.8
	"Illinois"	"17"	"2005"	"2005"	853	12609903	6.8	6.7
	"Illinois"	"17"	"2006"	"2006"	859	12643955	6.8	6.7
	"Illinois"	"17"	"2007"	"2007"	852	12695866	6.7	6.7
	"Illinois"	"17"	"2008"	"2008"	862	12747038	6.8	6.7
	"Illinois"	"17"	"2009"	"2009"	865	12796778	6.8	6.8
	"Illinois"	"17"	"2010"	"2010"	773	12830632	6.0	6.0
	"Illinois"	"17"	"2011"	"2011"	802	12860012	6.2	6.3
	"Illinois"	"17"	"2012"	"2012"	819	12870798	6.4	6.4
	"Illinois"	"17"	"2013"	"2013"	783	12879505	6.1	6.2
	"Illinois"	"17"	"2014"	"2014"	780	12867544	6.1	6.2
	"Illinois"	"17"	"2015"	"2015"	845	12839047	6.6	6.7
	"Illinois"	"17"	"2016"	"2016"	1142	12801539	8.9	9.1
	"Indiana"	"18"	"1999"	"1999"	386	6044969	6.4	6.3
	"Indiana"	"18"	"2000"	"2000"	366	6080485	6.0	5.9
	"Indiana"	"18"	"2001"	"2001"	435	6127760	7.1	7.1
	"Indiana"	"18"	"2002"	"2002"	384	6155967	6.2	6.2
	"Indiana"	"18"	"2003"	"2003"	345	6196638	5.6	5.6
	"Indiana"	"18"	"2004"	"2004"	332	6233007	5.3	5.3
	"Indiana"	"18"	"2005"	"2005"	366	6278616	5.8	5.8
	"Indiana"	"18"	"2006"	"2006"	372	6332669	5.9	5.9
	"Indiana"	"18"	"2007"	"2007"	370	6379599	5.8	5.8
	"Indiana"	"18"	"2008"	"2008"	319	6424806	5.0	5.1
	"Indiana"	"18"	"2009"	"2009"	340	6459325	5.3	5.4
	"Indiana"	"18"	"2010"	"2010"	314	6483802	4.8	4.9
	"Indiana"	"18"	"2011"	"2011"	312	6516480	4.8	4.9
	"Indiana"	"18"	"2012"	"2012"	342	6537743	5.2	5.4
	"Indiana"	"18"	"2013"	"2013"	398	6569102	6.1	6.2
	"Indiana"	"18"	"2014"	"2014"	363	6595233	5.5	5.7
	"Indiana"	"18"	"2015"	"2015"	387	6612768	5.9	6.0
	"Indiana"	"18"	"2016"	"2016"	478	6633053	7.2	7.5
	"Iowa"	"19"	"1999"	"1999"	52	2917634	1.8	1.8
	"Iowa"	"19"	"2000"	"2000"	57	2926324	1.9	2.0
	"Iowa"	"19"	"2001"	"2001"	61	2931997	2.1	2.1
	"Iowa"	"19"	"2002"	"2002"	54	2934234	1.8	1.9
	"Iowa"	"19"	"2003"	"2003"	50	2941999	1.7	1.8
	"Iowa"	"19"	"2004"	"2004"	57	2953635	1.9	2.0
	"Iowa"	"19"	"2005"	"2005"	43	2964454	1.5	1.5
	"Iowa"	"19"	"2006"	"2006"	73	2982644	2.4	2.5
	"Iowa"	"19"	"2007"	"2007"	50	2999212	1.7	1.7
	"Iowa"	"19"	"2008"	"2008"	81	3016734	2.7	2.8
	"Iowa"	"19"	"2009"	"2009"	43	3032870	1.4	1.5
	"Iowa"	"19"	"2010"	"2010"	54	3046355	1.8	1.8
	"Iowa"	"19"	"2011"	"2011"	52	3065223	1.7	1.8
	"Iowa"	"19"	"2012"	"2012"	61	3076310	2.0	2.0
	"Iowa"	"19"	"2013"	"2013"	57	3091930	1.8	2.0
	"Iowa"	"19"	"2014"	"2014"	78	3108030	2.5	2.5
	"Iowa"	"19"	"2015"	"2015"	72	3121997	2.3	2.5
	"Iowa"	"19"	"2016"	"2016"	84	3134693	2.7	2.8
	"Kansas"	"20"	"1999"	"1999"	137	2678338	5.1	5.1
	"Kansas"	"20"	"2000"	"2000"	140	2688418	5.2	5.2
	"Kansas"	"20"	"2001"	"2001"	142	2702162	5.3	5.3
	"Kansas"	"20"	"2002"	"2002"	129	2713535	4.8	4.8
	"Kansas"	"20"	"2003"	"2003"	120	2723004	4.4	4.4
	"Kansas"	"20"	"2004"	"2004"	116	2734373	4.2	4.3
	"Kansas"	"20"	"2005"	"2005"	106	2745299	3.9	3.9
	"Kansas"	"20"	"2006"	"2006"	113	2762931	4.1	4.1
	"Kansas"	"20"	"2007"	"2007"	113	2783785	4.1	4.1
	"Kansas"	"20"	"2008"	"2008"	111	2808076	4.0	3.9
	"Kansas"	"20"	"2009"	"2009"	127	2832704	4.5	4.6
	"Kansas"	"20"	"2010"	"2010"	103	2853118	3.6	3.7
	"Kansas"	"20"	"2011"	"2011"	122	2869503	4.3	4.3
	"Kansas"	"20"	"2012"	"2012"	102	2885262	3.5	3.8
	"Kansas"	"20"	"2013"	"2013"	116	2892821	4.0	4.2
	"Kansas"	"20"	"2014"	"2014"	102	2899360	3.5	3.6
	"Kansas"	"20"	"2015"	"2015"	128	2906721	4.4	4.6
	"Kansas"	"20"	"2016"	"2016"	147	2907289	5.1	5.3
	"Kentucky"	"21"	"1999"	"1999"	210	4018053	5.2	5.1
	"Kentucky"	"21"	"2000"	"2000"	203	4041769	5.0	5.0
	"Kentucky"	"21"	"2001"	"2001"	218	4068132	5.4	5.3
	"Kentucky"	"21"	"2002"	"2002"	194	4089875	4.7	4.7
	"Kentucky"	"21"	"2003"	"2003"	190	4117170	4.6	4.6
	"Kentucky"	"21"	"2004"	"2004"	228	4146101	5.5	5.5
	"Kentucky"	"21"	"2005"	"2005"	222	4182742	5.3	5.3
	"Kentucky"	"21"	"2006"	"2006"	191	4219239	4.5	4.6
	"Kentucky"	"21"	"2007"	"2007"	213	4256672	5.0	5.0
	"Kentucky"	"21"	"2008"	"2008"	240	4289878	5.6	5.7
	"Kentucky"	"21"	"2009"	"2009"	207	4317074	4.8	4.8
	"Kentucky"	"21"	"2010"	"2010"	199	4339367	4.6	4.7
	"Kentucky"	"21"	"2011"	"2011"	186	4369354	4.3	4.2
	"Kentucky"	"21"	"2012"	"2012"	234	4384799	5.3	5.5
	"Kentucky"	"21"	"2013"	"2013"	200	4400477	4.5	4.6
	"Kentucky"	"21"	"2014"	"2014"	202	4413057	4.6	4.7
	"Kentucky"	"21"	"2015"	"2015"	249	4424611	5.6	5.8
	"Kentucky"	"21"	"2016"	"2016"	298	4436974	6.7	7.1
	"Louisiana"	"22"	"1999"	"1999"	483	4460811	10.8	10.7
	"Louisiana"	"22"	"2000"	"2000"	596	4468976	13.3	13.1
	"Louisiana"	"22"	"2001"	"2001"	533	4477875	11.9	11.8
	"Louisiana"	"22"	"2002"	"2002"	601	4497267	13.4	13.2
	"Louisiana"	"22"	"2003"	"2003"	599	4521042	13.2	13.2
	"Louisiana"	"22"	"2004"	"2004"	600	4552238	13.2	12.9
	"Louisiana"	"22"	"2005"	"2005"	586	4576628	12.8	12.6
	"Louisiana"	"22"	"2006"	"2006"	552	4302665	12.8	12.7
	"Louisiana"	"22"	"2007"	"2007"	622	4375581	14.2	14.3
	"Louisiana"	"22"	"2008"	"2008"	538	4435586	12.1	12.1
	"Louisiana"	"22"	"2009"	"2009"	571	4491648	12.7	12.8
	"Louisiana"	"22"	"2010"	"2010"	537	4533372	11.8	12.0
	"Louisiana"	"22"	"2011"	"2011"	542	4575404	11.8	11.9
	"Louisiana"	"22"	"2012"	"2012"	543	4603429	11.8	11.9
	"Louisiana"	"22"	"2013"	"2013"	549	4626402	11.9	12.1
	"Louisiana"	"22"	"2014"	"2014"	535	4647880	11.5	11.6
	"Louisiana"	"22"	"2015"	"2015"	559	4668960	12.0	12.2
	"Louisiana"	"22"	"2016"	"2016"	638	4681666	13.6	14.1
	"Maine"	"23"	"1999"	"1999"	25	1266808	2.0	2.0
	"Maine"	"23"	"2000"	"2000"	18	1274923	1.4 (Unreliable)	1.4 (Unreliable)
	"Maine"	"23"	"2001"	"2001"	18	1285692	1.4 (Unreliable)	1.4 (Unreliable)
	"Maine"	"23"	"2002"	"2002"	11	1295960	0.8 (Unreliable)	0.9 (Unreliable)
	"Maine"	"23"	"2003"	"2003"	16	1306513	1.2 (Unreliable)	1.3 (Unreliable)
	"Maine"	"23"	"2004"	"2004"	21	1313688	1.6	1.6
	"Maine"	"23"	"2005"	"2005"	22	1318787	1.7	1.7
	"Maine"	"23"	"2006"	"2006"	20	1323619	1.5	1.5
	"Maine"	"23"	"2007"	"2007"	26	1327040	2.0	2.0
	"Maine"	"23"	"2008"	"2008"	34	1330509	2.6	2.7
	"Maine"	"23"	"2009"	"2009"	30	1329590	2.3	2.2
	"Maine"	"23"	"2010"	"2010"	26	1328361	2.0	2.0
	"Maine"	"23"	"2011"	"2011"	29	1328231	2.2	2.3
	"Maine"	"23"	"2012"	"2012"	29	1328895	2.2	2.4
	"Maine"	"23"	"2013"	"2013"	30	1329076	2.3	2.2
	"Maine"	"23"	"2014"	"2014"	23	1330719	1.7	2.0
	"Maine"	"23"	"2015"	"2015"	22	1329453	1.7	1.7
	"Maine"	"23"	"2016"	"2016"	17	1331479	1.3 (Unreliable)	1.1 (Unreliable)
	"Maryland"	"24"	"1999"	"1999"	528	5254509	10.0	10.1
	"Maryland"	"24"	"2000"	"2000"	494	5296486	9.3	9.5
	"Maryland"	"24"	"2001"	"2001"	496	5374691	9.2	9.3
	"Maryland"	"24"	"2002"	"2002"	536	5440389	9.9	10.0
	"Maryland"	"24"	"2003"	"2003"	545	5496269	9.9	10.1
	"Maryland"	"24"	"2004"	"2004"	530	5546935	9.6	9.7
	"Maryland"	"24"	"2005"	"2005"	566	5592379	10.1	10.2
	"Maryland"	"24"	"2006"	"2006"	556	5627367	9.9	10.0
	"Maryland"	"24"	"2007"	"2007"	568	5653408	10.0	10.2
	"Maryland"	"24"	"2008"	"2008"	515	5684965	9.1	9.1
	"Maryland"	"24"	"2009"	"2009"	441	5730388	7.7	7.8
	"Maryland"	"24"	"2010"	"2010"	432	5773552	7.5	7.6
	"Maryland"	"24"	"2011"	"2011"	409	5843603	7.0	7.1
	"Maryland"	"24"	"2012"	"2012"	398	5889651	6.8	6.9
	"Maryland"	"24"	"2013"	"2013"	411	5931129	6.9	7.0
	"Maryland"	"24"	"2014"	"2014"	376	5967295	6.3	6.5
	"Maryland"	"24"	"2015"	"2015"	586	5994983	9.8	10.2
	"Maryland"	"24"	"2016"	"2016"	571	6016447	9.5	9.9
	"Massachusetts"	"25"	"1999"	"1999"	133	6317345	2.1	2.1
	"Massachusetts"	"25"	"2000"	"2000"	122	6349097	1.9	1.9
	"Massachusetts"	"25"	"2001"	"2001"	155	6397634	2.4	2.4
	"Massachusetts"	"25"	"2002"	"2002"	184	6417206	2.9	2.9
	"Massachusetts"	"25"	"2003"	"2003"	140	6422565	2.2	2.2
	"Massachusetts"	"25"	"2004"	"2004"	174	6412281	2.7	2.7
	"Massachusetts"	"25"	"2005"	"2005"	178	6403290	2.8	2.8
	"Massachusetts"	"25"	"2006"	"2006"	181	6410084	2.8	2.9
	"Massachusetts"	"25"	"2007"	"2007"	186	6431559	2.9	2.9
	"Massachusetts"	"25"	"2008"	"2008"	165	6468967	2.6	2.6
	"Massachusetts"	"25"	"2009"	"2009"	174	6517613	2.7	2.7
	"Massachusetts"	"25"	"2010"	"2010"	203	6547629	3.1	3.2
	"Massachusetts"	"25"	"2011"	"2011"	198	6611923	3.0	3.0
	"Massachusetts"	"25"	"2012"	"2012"	130	6658008	2.0	2.0
	"Massachusetts"	"25"	"2013"	"2013"	138	6706786	2.1	2.1
	"Massachusetts"	"25"	"2014"	"2014"	131	6749911	1.9	1.9
	"Massachusetts"	"25"	"2015"	"2015"	140	6784240	2.1	2.1
	"Massachusetts"	"25"	"2016"	"2016"	132	6811779	1.9	2.0
	"Michigan"	"26"	"1999"	"1999"	754	9897116	7.6	7.6
	"Michigan"	"26"	"2000"	"2000"	715	9938444	7.2	7.2
	"Michigan"	"26"	"2001"	"2001"	675	9991120	6.8	6.8
	"Michigan"	"26"	"2002"	"2002"	690	10015710	6.9	7.0
